"","gutenberg_id","text"
"2131",1661,"to surprise her ."
"2132",1661,"it surprised me ."
"2133",1661,"but , surely , it was obvious . i was then much surprised and"
"2134",1661,"interested on glancing down to observe that , though the boots"
"2135",1661,"which she was wearing were not unlike each other , they were"
"2136",1661,"really odd ones the one having a slightly decorated toecap , and"
"2137",1661,"the other a plain one . one was buttoned only in the two lower"
"2138",1661,"buttons out of five , and the other at the first , third , and"
"2139",1661,"fifth . now , when you see that a young lady , otherwise neatly"
"2140",1661,"dressed , has come away from home with odd boots , halfbuttoned ,"
"2141",1661,"it is no great deduction to say that she came away in a hurry ."
"2142",1661,"and what else i asked , keenly interested , as i always was , by"
"2143",1661,"my friends incisive reasoning ."
"2144",1661,"i noted , in passing , that she had written a note before leaving"
"2145",1661,"home but after being fully dressed . you observed that her right"
"2146",1661,"glove was torn at the forefinger , but you did not apparently see"
"2147",1661,"that both glove and finger were stained with violet ink . she had"
"2148",1661,"written in a hurry and dipped her pen too deep . it must have been"
"2149",1661,"this morning , or the mark would not remain clear upon the finger ."
"2150",1661,"all this is amusing , though rather elementary , but i must go back"
"2151",1661,"to business , watson . would you mind reading me the advertised"
"2152",1661,"description of mister hosmer angel"
"2153",1661,"i held the little printed slip to the light ."
"2154",1661,"missing , it said , on the morning of the fourteenth , a gentleman"
"2155",1661,"named hosmer angel . about five ft . seven in . in height"
"2156",1661,"strongly built , sallow complexion , black hair , a little bald in"
"2157",1661,"the centre , bushy , black sidewhiskers and moustache tinted"
"2158",1661,"glasses , slight infirmity of speech . was dressed , when last seen ,"
"2159",1661,"in black frockcoat faced with silk , black waistcoat , gold albert"
"2160",1661,"chain , and grey harris tweed trousers , with brown gaiters over"
"2161",1661,"elasticsided boots . known to have been employed in an office in"
"2162",1661,"leadenhall street . anybody bringing "
"2163",1661,"that will do , said holmes . as to the letters , he continued ,"
"2164",1661,"glancing over them , they are very commonplace . absolutely no"
"2165",1661,"clue in them to mister angel , save that he quotes balzac once . there"
"2166",1661,"is one remarkable point , however , which will no doubt strike"
"2167",1661,"you ."
"2168",1661,"they are typewritten , i remarked ."
"2169",1661,"not only that , but the signature is typewritten . look at the"
"2170",1661,"neat little hosmer angel at the bottom . there is a date , you"
"2171",1661,"see , but no superscription except leadenhall street , which is"
"2172",1661,"rather vague . the point about the signature is very suggestive in"
"2173",1661,"fact , we may call it conclusive ."
"2174",1661,"of what"
"2175",1661,"my dear fellow , is it possible you do not see how strongly it"
"2176",1661,"bears upon the case"
"2177",1661,"i cannot say that i do unless it were that he wished to be able"
"2178",1661,"to deny his signature if an action for breach of promise were"
"2179",1661,"instituted ."
"2180",1661,"no , that was not the point . however , i shall write two letters ,"
"2181",1661,"which should settle the matter . one is to a firm in the city , the"
"2182",1661,"other is to the young ladys stepfather , mister windibank , asking"
"2183",1661,"him whether he could meet us here at six oclock tomorrow"
"2184",1661,"evening . it is just as well that we should do business with the"
"2185",1661,"male relatives . and now , doctor , we can do nothing until the"
"2186",1661,"answers to those letters come , so we may put our little problem"
"2187",1661,"upon the shelf for the interim ."
"2188",1661,"i had had so many reasons to believe in my friends subtle powers"
"2189",1661,"of reasoning and extraordinary energy in action that i felt that"
"2190",1661,"he must have some solid grounds for the assured and easy"
"2191",1661,"demeanour with which he treated the singular mystery which he had"
"2192",1661,"been called upon to fathom . once only had i known him to fail , in"
"2193",1661,"the case of the king of bohemia and of the irene adler"
"2194",1661,"photograph but when i looked back to the weird business of the"
"2195",1661,"sign of four , and the extraordinary circumstances connected with"
"2196",1661,"the study in scarlet , i felt that it would be a strange tangle"
"2197",1661,"indeed which he could not unravel ."
"2198",1661,"i left him then , still puffing at his black clay pipe , with the"
"2199",1661,"conviction that when i came again on the next evening i would"
"2200",1661,"find that he held in his hands all the clues which would lead up"
"2201",1661,"to the identity of the disappearing bridegroom of miss mary"
"2202",1661,"sutherland ."
"2203",1661,"a professional case of great gravity was engaging my own"
"2204",1661,"attention at the time , and the whole of next day i was busy at"
"2205",1661,"the bedside of the sufferer . it was not until close upon six"
"2206",1661,"oclock that i found myself free and was able to spring into a"
"2207",1661,"hansom and drive to baker street , half afraid that i might be too"
"2208",1661,"late to assist at the denouement of the little mystery . i found"
"2209",1661,"sherlock holmes alone , however , half asleep , with his long , thin"
"2210",1661,"form curled up in the recesses of his armchair . a formidable"
"2211",1661,"array of bottles and testtubes , with the pungent cleanly smell"
"2212",1661,"of hydrochloric acid , told me that he had spent his day in the"
"2213",1661,"chemical work which was so dear to him ."
"2214",1661,"well , have you solved it i asked as i entered ."
"2215",1661,"yes . it was the bisulphate of baryta ."
"2216",1661,"no , no , the mystery ! i cried ."
"2217",1661,"oh , that ! i thought of the salt that i have been working upon ."
"2218",1661,"there was never any mystery in the matter , though , as i said"
"2219",1661,"yesterday , some of the details are of interest . the only drawback"
"2220",1661,"is that there is no law , i fear , that can touch the scoundrel ."
"2221",1661,"who was he , then , and what was his object in deserting miss"
"2222",1661,"sutherland"
"2223",1661,"the question was hardly out of my mouth , and holmes had not yet"
"2224",1661,"opened his lips to reply , when we heard a heavy footfall in the"
"2225",1661,"passage and a tap at the door ."
"2226",1661,"this is the girls stepfather , mister james windibank , said"
"2227",1661,"holmes . he has written to me to say that he would be here at"
"2228",1661,"six . come in !"
"2229",1661,"the man who entered was a sturdy , middlesized fellow , some"
"2230",1661,"thirty years of age , cleanshaven , and sallowskinned , with a"
"2231",1661,"bland , insinuating manner , and a pair of wonderfully sharp and"
"2232",1661,"penetrating grey eyes . he shot a questioning glance at each of"
"2233",1661,"us , placed his shiny tophat upon the sideboard , and with a"
"2234",1661,"slight bow sidled down into the nearest chair ."
"2235",1661,"goodevening , mister james windibank , said holmes . i think that"
"2236",1661,"this typewritten letter is from you , in which you made an"
"2237",1661,"appointment with me for six oclock"
"2238",1661,"yes , sir . i am afraid that i am a little late , but i am not"
"2239",1661,"quite my own master , you know . i am sorry that miss sutherland"
"2240",1661,"has troubled you about this little matter , for i think it is far"
"2241",1661,"better not to wash linen of the sort in public . it was quite"
"2242",1661,"against my wishes that she came , but she is a very excitable ,"
"2243",1661,"impulsive girl , as you may have noticed , and she is not easily"
"2244",1661,"controlled when she has made up her mind on a point . of course , i"
"2245",1661,"did not mind you so much , as you are not connected with the"
"2246",1661,"official police , but it is not pleasant to have a family"
